datetime,player_count
2021-01-10 21:45:03,71870
2021-01-10 21:50:03,69839
2021-01-10 21:55:03,68749
2021-01-10 22:00:02,67621
2021-01-10 22:05:03,66470
2021-01-10 22:10:03,66323
2021-01-10 22:15:03,65766
2021-01-10 22:20:02,65061
2021-01-10 22:25:03,63865
2021-01-10 22:30:03,63618
2021-01-10 22:35:03,62369
2021-01-10 22:40:02,61437
2021-01-10 22:45:03,60389
2021-01-10 22:50:03,59376
2021-01-10 22:55:02,58483
2021-01-10 23:00:02,57763
2021-01-10 23:05:03,56661
2021-01-10 23:10:03,57000
2021-01-10 23:15:03,56636
2021-01-10 23:20:03,56634
2021-01-10 23:25:03,54784
2021-01-10 23:30:02,54453
2021-01-10 23:35:03,54181
2021-01-10 23:40:03,54923
2021-01-10 23:45:03,55576
2021-01-10 23:50:02,56015
2021-01-10 23:55:02,55258
2021-01-11 00:00:03,55150
2021-01-11 00:05:03,54223
2021-01-11 00:10:03,54528
2021-01-11 00:15:02,54846
2021-01-11 00:20:03,54800
2021-01-11 00:25:03,54839
2021-01-11 00:30:03,54684
2021-01-11 00:35:02,54383
2021-01-11 00:40:03,54345
2021-01-11 00:45:03,54193
2021-01-11 00:50:02,54188
2021-01-11 00:55:03,53799
2021-01-11 01:00:03,54183
2021-01-11 01:05:02,54193
2021-01-11 01:10:02,53948
2021-01-11 01:15:03,53944
2021-01-11 01:20:03,54325
2021-01-11 01:25:03,53851
2021-01-11 01:30:02,54110
2021-01-11 01:35:03,54094
2021-01-11 01:40:03,53864
2021-01-11 01:45:03,53796
2021-01-11 01:50:02,54180
2021-01-11 01:55:03,53606
2021-01-11 02:00:03,53898
2021-01-11 02:05:03,53107
2021-01-11 02:10:02,53691
2021-01-11 02:15:02,53555
2021-01-11 02:20:03,54102
2021-01-11 02:25:03,54240
2021-01-11 02:30:02,54046
2021-01-11 02:35:02,53700
2021-01-11 02:40:03,53988
2021-01-11 02:45:03,53885
2021-01-11 02:50:02,54506
2021-01-11 02:55:02,54471
2021-01-11 03:00:03,54756
2021-01-11 03:05:03,54435
2021-01-11 03:10:02,54961
2021-01-11 03:15:02,55256
2021-01-11 03:20:03,55433
2021-01-11 03:25:03,55194
2021-01-11 03:30:02,55477
2021-01-11 03:35:02,55344
2021-01-11 03:40:03,55887
2021-01-11 03:45:03,56135
2021-01-11 03:50:03,56727
2021-01-11 03:55:02,56784
2021-01-11 04:00:03,57367
2021-01-11 04:05:03,57050
2021-01-11 04:10:03,57573
2021-01-11 04:15:02,57972
2021-01-11 04:20:03,58887
2021-01-11 04:25:03,59594
2021-01-11 04:30:03,60332
2021-01-11 04:35:02,60657
2021-01-11 04:40:03,61590
2021-01-11 04:45:03,61891
2021-01-11 04:50:03,62928
2021-01-11 04:55:02,63055
2021-01-11 05:00:02,63550
2021-01-11 05:05:03,63891
2021-01-11 05:10:03,64642
2021-01-11 05:15:03,65195
2021-01-11 05:20:02,66029
2021-01-11 05:25:03,66702
2021-01-11 05:30:03,67591
2021-01-11 05:35:02,68316
2021-01-11 05:40:03,69194
2021-01-11 05:45:03,69918
2021-01-11 05:50:03,70901
2021-01-11 05:55:02,71480
2021-01-11 06:00:03,72358
2021-01-11 06:05:03,72544
2021-01-11 06:10:03,73353
2021-01-11 06:15:02,74300
2021-01-11 06:20:03,75374
2021-01-11 06:25:03,75873
2021-01-11 06:30:03,76525
2021-01-11 06:35:02,77263
2021-01-11 06:40:02,77865
2021-01-11 06:45:03,78351
2021-01-11 06:50:03,78908
2021-01-11 06:55:02,79444
2021-01-11 07:00:02,80199
2021-01-11 07:05:03,80611
2021-01-11 07:10:03,81563
2021-01-11 07:15:02,82099
2021-01-11 07:20:03,83194
2021-01-11 07:25:03,83801
2021-01-11 07:30:03,84566
2021-01-11 07:35:02,85165
2021-01-11 07:40:02,85569
2021-01-11 07:45:03,85861
2021-01-11 07:50:03,86725
2021-01-11 07:55:02,86963
2021-01-11 08:00:02,87243
2021-01-11 08:05:03,87277
2021-01-11 08:10:03,88071
2021-01-11 08:15:02,88552
2021-01-11 08:20:03,89072
2021-01-11 08:25:03,89695
2021-01-11 08:30:03,89727
2021-01-11 08:35:02,89952
2021-01-11 08:40:02,90290
2021-01-11 08:45:03,90634
2021-01-11 08:50:03,90863
2021-01-11 08:55:02,91038
2021-01-11 09:00:02,91607
2021-01-11 09:05:03,91373
2021-01-11 09:10:03,91619
2021-01-11 09:15:03,92192
2021-01-11 09:20:02,92906
2021-01-11 09:25:03,93050
2021-01-11 09:30:03,93453
2021-01-11 09:35:03,93655
2021-01-11 09:40:02,94196
2021-01-11 09:45:02,94495
2021-01-11 09:50:03,94983
2021-01-11 09:55:03,95384
2021-01-11 10:00:02,95669
2021-01-11 10:05:03,96094
2021-01-11 10:10:03,96516
2021-01-11 10:15:02,96942
2021-01-11 10:20:03,97414
2021-01-11 10:25:03,98038
2021-01-11 10:30:03,98542
2021-01-11 10:35:02,99018
2021-01-11 10:40:03,99673
2021-01-11 10:45:03,100386
2021-01-11 10:50:03,100928
2021-01-11 10:55:02,101214
2021-01-11 11:00:03,101470
2021-01-11 11:05:03,101732
2021-01-11 11:10:02,102479
2021-01-11 11:15:02,102907
2021-01-11 11:20:03,103411
2021-01-11 11:25:03,103746
2021-01-11 11:30:02,104289
2021-01-11 11:35:02,104391
2021-01-11 11:40:03,104908
2021-01-11 11:45:02,106869
2021-01-11 11:50:03,105355
2021-01-11 11:55:03,105731
2021-01-11 12:00:03,106071
2021-01-11 12:05:02,106129
2021-01-11 12:10:03,106351
2021-01-11 12:15:03,106639
2021-01-11 12:20:03,106662
2021-01-11 12:25:02,106344
2021-01-11 12:30:02,106474
2021-01-11 12:35:03,106290
2021-01-11 12:40:02,106399
2021-01-11 12:45:02,106379
2021-01-11 12:50:03,106371
2021-01-11 12:55:03,106240
2021-01-11 13:00:03,106511
2021-01-11 13:05:02,106166
2021-01-11 13:10:03,106143
2021-01-11 13:15:03,105992
2021-01-11 13:20:03,106002
2021-01-11 13:25:02,105820
2021-01-11 13:30:03,105372
2021-01-11 13:35:03,104992
2021-01-11 13:40:03,104995
2021-01-11 13:45:02,104596
2021-01-11 13:50:03,104225
2021-01-11 13:55:03,103985
2021-01-11 14:00:03,103639
2021-01-11 14:05:02,102999
2021-01-11 14:10:02,102205
2021-01-11 14:15:03,101764
2021-01-11 14:20:03,102048
2021-01-11 14:25:02,101497
2021-01-11 14:30:02,101041
2021-01-11 14:35:03,100331
2021-01-11 14:40:03,99941
2021-01-11 14:45:02,99636
2021-01-11 14:50:02,99239
2021-01-11 14:55:03,98752
2021-01-11 15:00:03,98068
2021-01-11 15:05:03,97641
2021-01-11 15:10:03,97249
2021-01-11 15:15:03,97046
2021-01-11 15:20:03,96612
2021-01-11 15:25:02,96637
2021-01-11 15:30:03,96174
2021-01-11 15:35:03,95935
2021-01-11 15:40:03,96868
2021-01-11 15:45:02,96655
2021-01-11 15:50:02,95416
2021-01-11 15:55:03,95400
2021-01-11 16:00:03,95193
2021-01-11 16:05:03,95131
2021-01-11 16:10:02,94952
2021-01-11 16:15:03,94792
2021-01-11 16:20:02,94840
2021-01-11 16:25:03,94984
2021-01-11 16:30:03,95080
2021-01-11 16:35:03,95030
2021-01-11 16:40:02,95021
2021-01-11 16:45:03,95029
2021-01-11 16:50:03,95083
2021-01-11 16:55:03,95025
2021-01-11 17:00:02,95008
2021-01-11 17:05:03,94718
2021-01-11 17:10:03,95065
2021-01-11 17:15:03,95143
2021-01-11 17:20:02,95331
2021-01-11 17:25:03,95411
2021-01-11 17:30:03,95964
2021-01-11 17:35:02,95996
2021-01-11 17:40:02,96253
2021-01-11 17:45:03,96125
2021-01-11 17:50:03,96072
2021-01-11 17:55:03,96015
2021-01-11 18:00:02,96001
2021-01-11 18:05:02,95781
2021-01-11 18:10:03,95862
2021-01-11 18:15:03,96097
2021-01-11 18:20:02,95907
2021-01-11 18:25:03,95783
2021-01-11 18:30:02,95525
2021-01-11 18:35:02,95052
2021-01-11 18:40:03,95238
2021-01-11 18:45:03,94922
2021-01-11 18:50:02,94722
2021-01-11 18:55:03,94613
2021-01-11 19:00:03,94272
2021-01-11 19:05:03,93817
2021-01-11 19:10:02,93504
2021-01-11 19:15:03,92692
2021-01-11 19:20:03,92440
2021-01-11 19:25:03,91948
2021-01-11 19:30:02,91411
2021-01-11 19:35:03,90872
2021-01-11 19:40:03,90440
2021-01-11 19:45:03,89861
2021-01-11 19:50:02,90102
2021-01-11 19:55:03,88478
2021-01-11 20:00:03,87824
2021-01-11 20:05:02,86764
2021-01-11 20:10:03,86295
2021-01-11 20:15:03,85342
2021-01-11 20:20:02,84885
2021-01-11 20:25:03,84227
2021-01-11 20:30:03,83681
2021-01-11 20:35:03,82847
2021-01-11 20:40:02,82057
2021-01-11 20:45:03,81264
2021-01-11 20:50:03,80671
2021-01-11 20:55:03,79516
2021-01-11 21:00:02,78683
2021-01-11 21:05:03,77793
2021-01-11 21:10:03,77165
2021-01-11 21:15:03,76281
2021-01-11 21:20:02,75410
2021-01-11 21:25:03,74706
2021-01-11 21:30:03,73886
2021-01-11 21:35:03,72845
2021-01-11 21:40:02,72468
2021-01-11 21:45:03,71791
2021-01-11 21:50:03,71338
2021-01-11 21:55:02,70452
2021-01-11 22:00:03,69616
2021-01-11 22:05:03,68617
2021-01-11 22:10:03,67880
2021-01-11 22:15:02,66362
2021-01-11 22:20:03,65923
2021-01-11 22:25:03,64572
2021-01-11 22:30:02,64186
2021-01-11 22:35:02,62983
2021-01-11 22:40:03,62405
2021-01-11 22:45:03,61514
2021-01-11 22:50:02,60354
2021-01-11 22:55:03,59822
2021-01-11 23:00:02,59347
2021-01-11 23:05:02,58735
2021-01-11 23:10:03,58836
2021-01-11 23:15:03,58592
2021-01-11 23:20:02,58415
2021-01-11 23:25:03,56705
2021-01-11 23:30:03,56325
2021-01-11 23:35:02,56311
2021-01-11 23:40:02,56626
2021-01-11 23:45:03,57497
2021-01-11 23:50:03,57677
2021-01-11 23:55:02,57233
2021-01-12 00:00:03,57135
2021-01-12 00:05:03,56476
2021-01-12 00:10:02,56470
2021-01-12 00:15:03,56042
2021-01-12 00:20:02,56058
2021-01-12 00:25:03,55570
2021-01-12 00:30:03,55668
2021-01-12 00:35:03,55234
2021-01-12 00:40:02,55200
2021-01-12 00:45:03,55132
2021-01-12 00:50:03,55156
2021-01-12 00:55:03,52015
2021-01-12 01:00:02,53915
2021-01-12 01:05:03,50133
2021-01-12 01:10:03,53922
2021-01-12 01:15:03,53963
2021-01-12 01:20:02,54640
2021-01-12 01:25:03,54694
2021-01-12 01:30:03,54879
2021-01-12 01:35:03,55182
2021-01-12 01:40:02,55156
2021-01-12 01:45:03,55085
2021-01-12 01:50:03,55486
2021-01-12 01:55:03,55068
2021-01-12 02:00:02,55349
2021-01-12 02:05:02,55362
2021-01-12 02:10:03,55487
2021-01-12 02:15:03,55396
2021-01-12 02:20:02,55618
2021-01-12 02:25:02,55469
2021-01-12 02:30:03,55446
2021-01-12 02:35:03,55167
2021-01-12 02:40:03,56047
2021-01-12 02:45:02,55733
2021-01-12 02:50:03,56326
2021-01-12 02:55:03,56082
2021-01-12 03:00:03,56153
2021-01-12 03:05:03,56180
2021-01-12 03:10:03,56606
2021-01-12 03:15:03,56663
2021-01-12 03:20:02,56893
2021-01-12 03:25:03,56929
2021-01-12 03:30:03,57554
2021-01-12 03:35:03,57465
2021-01-12 03:40:02,57894
2021-01-12 03:45:03,58063
2021-01-12 03:50:03,58537
2021-01-12 03:55:03,58641
2021-01-12 04:00:02,59225
2021-01-12 04:05:03,59260
2021-01-12 04:10:03,59725
2021-01-12 04:15:03,59901
2021-01-12 04:20:02,60719
2021-01-12 04:25:02,60934
2021-01-12 04:30:03,61763
2021-01-12 04:35:03,62327
2021-01-12 04:40:02,62684
2021-01-12 04:45:02,63181
2021-01-12 04:50:03,63657
2021-01-12 04:55:03,64127
2021-01-12 05:00:02,64656
2021-01-12 05:05:02,65235
2021-01-12 05:10:03,66197
2021-01-12 05:15:03,66810
2021-01-12 05:20:02,67579
2021-01-12 05:25:02,68096
2021-01-12 05:30:03,68724
2021-01-12 05:35:03,69330
2021-01-12 05:40:02,70337
2021-01-12 05:45:03,71245
2021-01-12 05:50:03,72003
2021-01-12 05:55:03,72711
2021-01-12 06:00:02,73159
2021-01-12 06:05:03,73961
2021-01-12 06:10:03,74906
2021-01-12 06:15:03,75620
2021-01-12 06:20:02,76600
2021-01-12 06:25:03,77404
2021-01-12 06:30:03,78168
2021-01-12 06:35:03,78697
2021-01-12 06:40:02,79341
2021-01-12 06:45:02,80054
2021-01-12 06:50:03,80752
2021-01-12 06:55:03,81231
2021-01-12 07:00:02,82053
2021-01-12 07:05:02,82752
2021-01-12 07:10:03,84053
2021-01-12 07:15:03,83591
2021-01-12 07:20:02,84337
2021-01-12 07:25:02,84871
2021-01-12 07:30:03,85463
2021-01-12 07:35:03,86139
2021-01-12 07:40:02,86656
2021-01-12 07:45:02,87388
2021-01-12 07:50:03,87755
2021-01-12 07:55:03,87947
2021-01-12 08:00:02,88652
2021-01-12 08:05:02,88968
2021-01-12 08:10:03,89513
2021-01-12 08:15:03,89943
2021-01-12 08:20:02,90507
2021-01-12 08:25:02,90783
2021-01-12 08:30:03,90792
2021-01-12 08:35:02,90874
2021-01-12 08:40:03,90668
2021-01-12 08:45:03,90302
2021-01-12 08:50:03,90620
2021-01-12 08:55:03,90605
2021-01-12 09:00:03,91067
2021-01-12 09:05:03,90814
2021-01-12 09:10:02,91337
2021-01-12 09:15:03,91349
2021-01-12 09:20:03,91998
2021-01-12 09:25:03,92170
2021-01-12 09:30:02,92589
2021-01-12 09:35:03,93025
2021-01-12 09:40:03,93632
2021-01-12 09:45:03,94083
2021-01-12 09:50:02,94588
2021-01-12 09:55:03,94697
2021-01-12 10:00:02,95353
2021-01-12 10:05:02,95967
2021-01-12 10:10:03,96314
2021-01-12 10:15:03,96802
2021-01-12 10:20:02,97600
2021-01-12 10:25:03,97914
2021-01-12 10:30:03,98584
2021-01-12 10:35:03,98650
2021-01-12 10:40:02,99202
2021-01-12 10:45:03,99489
2021-01-12 10:50:03,100079
2021-01-12 10:55:03,100485
2021-01-12 11:00:02,100732
2021-01-12 11:05:03,100944
2021-01-12 11:10:03,101520
2021-01-12 11:15:03,101763
2021-01-12 11:20:02,102358
2021-01-12 11:25:03,102549
2021-01-12 11:30:03,103105
2021-01-12 11:35:03,103191
2021-01-12 11:40:02,103783
2021-01-12 11:45:03,104053
2021-01-12 11:50:03,104188
2021-01-12 11:55:02,104282
2021-01-12 12:00:02,104432
2021-01-12 12:05:03,104378
2021-01-12 12:10:03,104765
2021-01-12 12:15:02,104814
2021-01-12 12:20:03,104725
2021-01-12 12:25:03,104478
2021-01-12 12:30:02,104527
2021-01-12 12:35:02,104524
2021-01-12 12:40:03,104573
2021-01-12 12:45:03,104437
2021-01-12 12:50:02,104549
2021-01-12 12:55:02,104206
2021-01-12 13:00:03,104160
2021-01-12 13:05:03,103878
2021-01-12 13:10:02,103852
2021-01-12 13:15:03,103661
2021-01-12 13:20:03,103761
2021-01-12 13:25:03,103303
2021-01-12 13:30:02,102953
2021-01-12 13:35:03,102704
2021-01-12 13:40:02,102900
2021-01-12 13:45:02,102622
2021-01-12 13:50:03,102569
2021-01-12 13:55:03,102379
2021-01-12 14:00:03,102037
2021-01-12 14:05:02,103563
2021-01-12 14:10:03,102940
2021-01-12 14:15:03,102368
2021-01-12 14:20:02,99791
2021-01-12 14:25:03,99475
2021-01-12 14:30:03,99219
2021-01-12 14:35:03,98522
2021-01-12 14:40:02,98589
2021-01-12 14:45:03,97865
2021-01-12 14:50:03,97873
2021-01-12 14:55:03,97300
2021-01-12 15:00:02,96561
2021-01-12 15:05:03,95741
2021-01-12 15:10:03,96611
2021-01-12 15:15:02,94944
2021-01-12 15:20:03,94811
2021-01-12 15:25:03,94692
2021-01-12 15:30:02,94352
2021-01-12 15:35:03,93760
2021-01-12 15:40:03,93742
2021-01-12 15:45:03,93398
2021-01-12 15:50:03,93413
2021-01-12 15:55:03,92801
2021-01-12 16:00:03,92912
2021-01-12 16:05:03,92485
2021-01-12 16:10:03,92597
2021-01-12 16:15:03,92435
2021-01-12 16:20:03,93001
2021-01-12 16:25:02,92971
2021-01-12 16:30:02,93235
2021-01-12 16:35:03,93159
2021-01-12 16:40:03,93311
2021-01-12 16:45:02,93433
2021-01-12 16:50:02,93673
2021-01-12 16:55:03,93675
2021-01-12 17:00:02,93829
2021-01-12 17:05:03,93942
2021-01-12 17:10:03,93749
2021-01-12 17:15:03,93761
2021-01-12 17:20:02,94036
2021-01-12 17:25:03,94203
2021-01-12 17:30:03,94521
2021-01-12 17:35:02,94578
2021-01-12 17:40:03,94953
2021-01-12 17:45:03,94888
2021-01-12 17:50:03,94906
2021-01-12 17:55:02,94663
2021-01-12 18:00:03,94964
2021-01-12 18:05:03,94807
2021-01-12 18:10:02,94765
2021-01-12 18:15:03,94536
2021-01-12 18:20:03,94852
2021-01-12 18:25:02,94664
2021-01-12 18:30:03,94578
2021-01-12 18:35:03,94235
2021-01-12 18:40:03,94527
2021-01-12 18:45:02,93975
2021-01-12 18:50:03,93769
2021-01-12 18:55:03,93019
2021-01-12 19:00:03,92818
2021-01-12 19:05:02,92194
2021-01-12 19:10:03,91997
2021-01-12 19:15:03,91504
2021-01-12 19:20:02,91161
2021-01-12 19:25:02,90649
2021-01-12 19:30:03,90345
2021-01-12 19:35:02,89663
2021-01-12 19:40:03,89317
2021-01-12 19:45:03,88428
2021-01-12 19:50:03,88184
2021-01-12 19:55:03,87166
2021-01-12 20:00:03,86480
2021-01-12 20:05:02,85578
2021-01-12 20:10:02,84862
2021-01-12 20:15:03,84161
2021-01-12 20:20:03,83464
2021-01-12 20:25:03,82500
2021-01-12 20:30:03,81938
2021-01-12 20:35:02,81078
2021-01-12 20:40:02,80384
2021-01-12 20:45:03,79353
2021-01-12 20:50:03,78800
2021-01-12 20:55:02,78014
2021-01-12 21:00:02,77450
2021-01-12 21:05:03,76247
2021-01-12 21:10:03,75498
2021-01-12 21:15:03,74593
2021-01-12 21:20:02,74061
2021-01-12 21:25:03,73028
2021-01-12 21:30:03,72412
2021-01-12 21:35:03,71404
2021-01-12 21:40:02,71647
2021-01-12 21:45:03,70021
2021-01-12 21:50:03,69437
2021-01-12 21:55:02,68427
2021-01-12 22:00:02,67774
2021-01-12 22:05:03,67071
2021-01-12 22:10:03,66518
2021-01-12 22:15:03,65744
2021-01-12 22:20:02,65311
2021-01-12 22:25:03,64445
2021-01-12 22:30:03,63954
2021-01-12 22:35:03,62859
2021-01-12 22:40:02,62707
2021-01-12 22:45:03,61757
2021-01-12 22:50:03,61050
2021-01-12 22:55:03,58933
2021-01-12 23:00:03,58209
2021-01-12 23:05:02,57569
2021-01-12 23:10:03,59019
2021-01-12 23:15:03,58981
2021-01-12 23:20:02,57552
2021-01-12 23:25:02,55824
2021-01-12 23:30:02,55035
2021-01-12 23:35:03,54944
2021-01-12 23:40:02,55800
2021-01-12 23:45:03,56450
2021-01-12 23:50:03,56310
2021-01-12 23:55:03,55558
2021-01-13 00:00:02,55833
2021-01-13 00:05:02,55136
2021-01-13 00:10:03,55085
2021-01-13 00:15:03,54499
2021-01-13 00:20:02,54584
2021-01-13 00:25:03,53918
2021-01-13 00:30:03,54041
2021-01-13 00:35:03,53486
2021-01-13 00:40:02,53869
2021-01-13 00:45:03,54570
2021-01-13 00:50:03,54416
2021-01-13 00:55:03,53846
2021-01-13 01:00:02,54306
2021-01-13 01:05:03,53687
2021-01-13 05:50:03,67120
2021-01-13 05:55:03,67802
2021-01-13 06:00:02,68417
2021-01-13 06:05:03,69032
2021-01-13 06:10:03,69748
2021-01-13 06:15:03,70577
2021-01-13 06:20:02,71291
2021-01-13 06:25:03,71886
2021-01-13 06:30:03,72778
2021-01-13 06:35:02,74025
2021-01-13 06:40:03,75758
2021-01-13 06:45:03,76867
2021-01-13 06:50:03,77594
2021-01-13 06:55:02,77674
2021-01-13 07:00:02,78696
2021-01-13 07:05:03,79225
2021-01-13 07:10:03,80320
2021-01-13 07:15:02,80796
2021-01-13 07:20:03,81722
2021-01-13 07:25:02,82098
2021-01-13 07:30:03,83124
2021-01-13 07:35:03,83316
2021-01-13 07:40:02,84404
2021-01-13 07:45:02,85140
2021-01-13 07:50:03,85706
2021-01-13 07:55:03,86029
2021-01-13 08:00:02,86371
2021-01-13 11:55:03,103243
2021-01-13 12:00:03,103202
2021-01-13 12:05:02,103301
2021-01-13 12:10:03,103458
2021-01-13 12:15:03,103373
2021-01-13 12:20:03,103797
2021-01-13 12:25:02,103547
2021-01-13 12:30:03,104045
2021-01-13 12:35:03,103863
2021-01-13 12:40:03,104396
2021-01-13 12:45:02,104682
2021-01-13 12:50:03,104521
2021-01-13 12:55:03,103828
2021-01-13 13:00:02,103916
2021-01-13 13:05:03,103266
2021-01-13 13:10:03,103120
2021-01-13 13:15:03,102836
2021-01-13 13:20:02,101668
2021-01-13 13:25:03,101158
2021-01-13 13:30:03,100923
2021-01-13 13:35:03,100912
2021-01-13 13:40:02,101047
2021-01-13 13:45:02,100707
2021-01-13 13:50:03,100847
2021-01-13 13:55:03,100192
2021-01-13 14:00:02,99912
2021-01-13 14:05:02,98989
2021-01-13 14:10:03,98697
2021-01-13 14:15:03,98203
2021-01-13 14:20:02,97944
2021-01-13 14:25:03,97294
2021-01-13 14:30:03,97065
2021-01-13 14:35:03,96359
2021-01-13 14:40:02,96618
2021-01-13 14:45:02,96026
2021-01-13 14:50:03,96287
2021-01-13 14:55:03,95693
2021-01-13 15:00:02,95142
2021-01-13 15:05:02,94220
2021-01-13 15:10:03,93908
2021-01-13 15:15:03,93837
2021-01-13 15:20:02,93189
2021-01-13 15:25:03,92879
2021-01-13 15:30:03,92590
2021-01-13 15:35:03,92221
2021-01-13 15:40:02,92125
2021-01-13 15:45:03,91594
2021-01-13 15:50:03,91894
2021-01-13 15:55:03,91544
2021-01-13 16:00:02,91493
2021-01-13 16:05:02,91023
2021-01-13 16:10:03,90878
2021-01-13 16:15:03,90699
2021-01-13 16:20:02,91208
2021-01-13 16:25:02,90981
2021-01-13 16:30:03,91110
2021-01-13 16:35:03,91013
2021-01-13 16:40:02,91547
2021-01-13 16:45:02,91445
2021-01-13 16:50:03,91959
2021-01-13 16:55:03,92172
2021-01-13 17:00:02,92498
2021-01-13 17:05:03,92136
2021-01-13 17:10:03,92581
2021-01-13 17:15:02,92597
2021-01-13 17:20:03,93075
2021-01-13 17:25:03,93159
2021-01-13 17:30:02,93362
2021-01-13 17:35:03,93104
2021-01-13 17:40:03,93488
2021-01-13 17:45:03,93483
2021-01-13 17:50:02,93699
2021-01-13 17:55:03,93517
2021-01-13 18:00:03,93799
2021-01-13 18:05:03,93817
2021-01-13 18:10:02,93922
2021-01-13 18:15:03,94057
2021-01-13 18:20:03,94081
2021-01-13 18:25:02,93360
2021-01-13 18:30:02,93452
2021-01-13 18:35:03,93081
2021-01-13 18:40:03,93245
2021-01-13 18:45:03,92902
2021-01-13 18:50:02,92681
2021-01-13 18:55:03,92321
2021-01-13 19:00:03,92039
2021-01-13 19:05:03,91500
2021-01-13 19:10:02,91394
2021-01-13 19:15:02,90687
2021-01-13 19:20:03,90409
2021-01-13 19:25:03,89781
2021-01-13 19:30:02,89288
2021-01-13 19:35:03,88541
2021-01-13 19:40:03,88091
2021-01-13 19:45:03,87442
2021-01-13 19:50:02,87207
2021-01-13 19:55:03,86426
2021-01-13 20:00:03,85821
2021-01-13 20:05:03,84744
2021-01-13 20:10:02,83942
2021-01-13 20:15:03,83092
2021-01-13 20:20:03,82455
2021-01-13 20:25:02,81558
2021-01-13 20:30:02,80794
2021-01-13 20:35:03,79890
2021-01-13 20:40:03,79593
2021-01-13 20:45:02,79871
2021-01-13 20:50:03,79347
2021-01-13 20:55:03,78438
2021-01-13 21:00:03,77348
2021-01-13 21:05:03,75370
2021-01-13 21:10:02,74879
2021-01-13 21:15:03,73772
2021-01-13 21:20:02,73293
2021-01-13 21:25:03,72312
2021-01-13 21:30:03,73427
2021-01-13 21:35:02,72582
2021-01-13 21:40:02,70473
2021-01-13 21:45:03,69188
2021-01-13 21:50:03,69071
2021-01-13 21:55:02,68289
2021-01-13 22:00:03,69231
2021-01-13 22:05:03,67589
2021-01-13 22:10:03,67018
2021-01-13 22:15:02,66051
2021-01-13 22:20:02,65597
2021-01-13 22:25:03,65430
2021-01-13 22:30:03,64981
2021-01-13 22:35:02,62210
2021-01-13 22:40:03,62792
2021-01-13 22:45:03,62687
2021-01-13 22:50:03,60051
2021-01-13 22:55:02,58848
2021-01-13 23:00:03,59299
2021-01-13 23:05:03,59332
2021-01-13 23:10:02,57752
2021-01-13 23:15:03,57668
2021-01-13 23:20:03,57729
2021-01-13 23:25:03,55872
2021-01-13 23:30:02,55368
2021-01-13 23:35:03,55284
2021-01-13 23:40:03,55999
2021-01-13 23:45:03,56635
2021-01-13 23:50:02,56612
2021-01-13 23:55:02,56337
2021-01-14 00:00:03,56227
2021-01-14 00:05:03,55384
2021-01-14 00:10:02,55424
2021-01-14 00:15:03,55586
2021-01-14 00:20:03,55517
2021-01-14 00:25:03,54995
2021-01-14 00:30:02,54982
2021-01-14 00:35:03,54822
2021-01-14 00:40:03,54894
2021-01-14 00:45:02,54941
2021-01-14 00:50:03,54991
2021-01-14 00:55:02,54925
2021-01-14 01:00:02,54729
2021-01-14 01:05:03,54697
2021-01-14 01:10:03,54775
2021-01-14 01:15:03,54671
2021-01-14 01:20:02,55126
2021-01-14 01:25:03,55314
2021-01-14 01:30:03,55266
2021-01-14 01:35:03,55310
2021-01-14 01:40:02,55090
2021-01-14 01:45:03,54585
2021-01-14 01:50:03,55291
2021-01-14 01:55:03,55495
2021-01-14 02:00:02,55414
2021-01-14 02:05:03,55508
2021-01-14 02:10:03,55589
2021-01-14 02:15:03,55855
2021-01-14 02:20:02,55985
2021-01-14 02:25:03,56009
2021-01-14 02:30:03,55994
2021-01-14 02:35:03,55914
2021-01-14 02:40:02,56042
2021-01-14 02:45:02,54052
2021-01-14 02:50:03,54044
2021-01-14 02:55:03,52944
2021-01-14 03:00:02,51881
2021-01-14 03:05:02,48508
2021-01-14 03:10:03,34917
2021-01-14 03:15:03,29388
2021-01-14 03:20:02,37001
2021-01-14 03:25:03,41556
2021-01-14 03:30:03,44882
2021-01-14 03:35:02,47538
2021-01-14 03:40:02,49574
2021-01-14 03:45:03,50961
2021-01-14 03:50:03,52541
2021-01-14 03:55:02,53542
2021-01-14 04:00:03,54643
2021-01-14 04:05:03,55294
2021-01-14 04:10:03,56770
2021-01-14 04:15:02,57782
2021-01-14 04:20:03,58902
2021-01-14 04:25:03,59839
2021-01-14 04:30:03,60622
2021-01-14 04:35:02,60734
2021-01-14 04:40:03,61996
2021-01-14 04:45:02,62485
2021-01-14 04:50:02,63724
2021-01-14 04:55:03,64534
2021-01-14 05:00:03,65049
2021-01-14 05:05:02,65460
2021-01-14 05:10:02,66676
2021-01-14 05:15:03,67526
2021-01-14 05:20:03,68345
2021-01-14 05:25:02,69209
2021-01-14 05:30:02,69985
2021-01-14 05:35:03,70831
2021-01-14 05:40:03,71516
2021-01-14 05:45:03,71253
2021-01-14 05:50:03,72307
2021-01-14 05:55:03,72973
2021-01-14 06:00:03,73584
2021-01-14 06:05:02,74490
2021-01-14 06:10:02,75253
2021-01-14 06:15:03,76152
2021-01-14 06:20:02,77094
2021-01-14 06:25:03,77291
2021-01-14 06:30:03,78256
2021-01-14 06:35:03,78997
2021-01-14 06:40:02,79973
2021-01-14 06:45:03,80431
2021-01-14 06:50:02,81021
2021-01-14 06:55:02,81728
2021-01-14 07:00:03,82353
